# Lista completa de marcas de cosmeticos capilares
# Formato: Marca	Marketplace	URL

Venille Professional	Beleza na Web	https://venille.com.br/
Verde Brasil Cosmeticos	Beleza na Web	https://verdebrasilcosmeticos.com.br/
Verdena	Mercado Livre	https://verdena.com.br/
Vertix	Beleza na Web	https://vertix.com.br/
Via Aroma	Mercado Livre	https://viaaroma.com.br/
Vicka Care	Beleza na Web	https://vickacare.com.br/
Victoria Hair	Beleza na Web	https://victoriahair.com.br/
Victorine Profissional	Beleza na Web	https://victorineprofissional.com.br/
Vira Cosmeticos	Beleza na Web	https://viracosmeticos.com.br/
Vita Seiva	Beleza na Web	https://vitaseiva.com.br/
Vitaderm	Mercado Livre	https://vitaderm.com.br/
Vitalab	Mercado Livre	https://vitalab.com.br/
Vital X Repair Professional	Beleza na Web	https://vitalx.com.br/
Vizcaya	Beleza na Web	https://vizcaya.com.br/
Vizeme Cosmeticos	Beleza na Web	https://vizeme.com.br/
Vizet	Beleza na Web	https://vizet.com.br/
Voga	Mercado Livre	https://voga.com.br/
WBeauty Cosmeticos	Beleza na Web	https://wbeautycosmeticos.com.br/
Wellux Professional	Beleza na Web	https://wellux.com.br/
Wess Professional	Beleza na Web	https://wessprofessional.com.br/
Widi Care	Beleza na Web	https://widicare.com.br/
World Queen	Beleza na Web	https://worldqueen.com.br/
Yabae	Beleza na Web	https://yabae.com.br/
Yama	Beleza na Web	https://yama.com.br/
Yamy	Beleza na Web	https://yamycosmeticos.com.br/
Yantra Cosmeticos	Mercado Livre	https://yantracosmeticos.com.br/
Yasmin Beauty	Beleza na Web	https://yasminbeauty.com.br/
YBERA PARIS	Beleza na Web	https://ybera.com.br/
Yenzah	Beleza na Web	https://yenzah.com.br/
Ykas	Beleza na Web	https://ykas.com.br/
You Man Grooming	Beleza na Web	https://youmangrooming.com.br/
YTREND	Beleza na Web	https://ytrend.com.br/
Zaila Professional	Beleza na Web	https://zaila.com.br/
Zap Cosmeticos	Mercado Livre	https://zapcosmeticos.com.br/
Ziel Natural Cosmetics	Beleza na Web	https://zielcosmeticos.com.br/
Zoca	Beleza na Web	https://zoca.com.br/
Zuher Cosmeticos	Beleza na Web	https://zuher.com.br/
